date,state,district,partial_malay,full_malay,booster_malay,booster2_malay,partial_chinese,full_chinese,booster_chinese,booster2_chinese,partial_indian,full_indian,booster_indian,booster2_indian,partial_native,full_native,booster_native,booster2_native,partial_other,full_other,booster_other,booster2_other,partial_missing,full_missing,booster_missing,booster2_missing
2022-05-15,Sabah,Penampang,0,0,0,0,0,4,0,0,0,0,0,0,34,68,1,0,5,4,1,0,0,0,0,0
2022-05-15,Sabah,Pitas,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,2,0,3,0,0,0,0,0
2022-05-15,Sabah,Putatan,3,1,0,0,0,0,0,0,0,0,0,0,13,8,3,0,0,4,3,0,0,0,0,0
2022-05-15,Sabah,Ranau,3,0,0,0,0,0,0,0,0,0,0,0,39,37,12,0,0,0,1,0,0,0,0,0
2022-05-15,Sabah,Sandakan,0,2,1,0,0,4,2,0,0,0,0,0,17,8,5,0,0,5,4,0,0,0,0,0
2022-05-15,Sabah,Semporna,0,1,0,0,0,0,0,0,0,0,0,0,17,15,13,0,5,5,28,0,0,0,0,0
2022-05-15,Sabah,Sipitang,8,1,1,0,3,1,0,1,0,0,0,0,59,56,8,1,1,4,2,0,0,0,0,0
2022-05-15,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
2022-05-15,Sabah,Tawau,21,14,1,0,1,16,0,1,0,0,0,0,57,15,7,0,78,115,24,0,0,1,0,0
2022-05-15,Sabah,Telupid,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,23,3,0,0,0,0,0
2022-05-15,Sabah,Tenom,0,0,0,0,0,2,1,0,0,0,0,0,3,8,3,0,1,6,2,0,0,0,0,0
2022-05-15,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sabah,Tuaran,0,0,0,0,0,2,2,0,0,0,0,0,15,70,14,0,0,0,0,0,1,1,0,0
2022-05-15,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Bau,0,0,0,0,0,2,0,7,0,0,0,0,1,1,1,3,0,0,0,1,0,0,1,0
2022-05-15,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Betong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Bintulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Julau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Kapit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Kuching,11,19,2,3,11,20,6,30,0,0,0,1,10,35,6,15,0,1,1,0,89,1,0,0
2022-05-15,Sarawak,Lawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Limbang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Maradong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Miri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Mukah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Saratok,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Sarikei,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Serian,2,23,0,0,5,11,0,0,0,0,0,0,19,519,0,0,2,2,0,0,0,0,0,0
2022-05-15,Sarawak,Sibu,166,52,1,0,67,70,3,6,2,1,0,0,214,93,4,0,1,3,0,0,110,733,0,0
2022-05-15,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30,1,0,0,0,0,0
2022-05-15,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Tatau,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0
2022-05-15,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Selangor,Gombak,468,525,13,6,11,75,1,15,17,18,0,0,0,0,0,0,4,10,3,0,2,2,0,0
2022-05-15,Selangor,Hulu Langat,750,1197,35,14,17,153,5,34,30,25,1,6,0,1,0,0,36,36,10,0,5,1,2,0
2022-05-15,Selangor,Hulu Selangor,127,182,33,1,0,15,0,1,3,7,0,0,0,0,0,0,9,3,7,0,0,1,1,0
2022-05-15,Selangor,Klang,446,538,13,6,23,148,8,40,64,67,1,5,2,9,0,0,2,6,9,1,6,3,1,0
2022-05-15,Selangor,Kuala Langat,353,350,3,0,8,38,0,0,15,12,0,0,7,3,0,0,3,4,2,0,0,0,0,0
2022-05-15,Selangor,Kuala Selangor,326,309,13,0,2,13,0,0,20,3,1,1,0,0,0,0,0,2,0,0,0,3,2,0
2022-05-15,Selangor,Petaling,641,1197,46,31,49,252,13,119,69,46,11,1,5,7,0,0,26,32,13,6,2,4,3,1
2022-05-15,Selangor,Sabak Bernam,77,88,5,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Selangor,Sepang,193,290,2,0,3,11,0,0,2,2,0,0,2,0,0,0,1,5,0,0,1,0,0,0
2022-05-15,Terengganu,Besut,34,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Terengganu,Dungun,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Terengganu,Kemaman,15,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Terengganu,Kuala Nerus,51,27,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2022-05-15,Terengganu,Kuala Terengganu,57,38,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2022-05-15,Terengganu,Marang,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,W.P. Kuala Lumpur,Kuala Lumpur,287,390,27,3,51,215,20,104,33,21,2,4,1,2,0,0,51,42,11,1,0,3,6,0
2022-05-15,W.P. Kuala Lumpur,Titiwangsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,W.P. Labuan,Labuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,W.P. Putrajaya,Putrajaya,104,111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2022-05-16,Johor,Batu Pahat,28,143,23,3,10,66,10,34,1,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0
2022-05-16,Johor,Johor Bahru,113,263,81,6,34,198,39,132,19,44,25,5,8,28,3,0,7,18,16,2,0,4,7,1
2022-05-16,Johor,Kluang,6,12,6,4,0,6,4,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-05-16,Johor,Kota Tinggi,21,39,9,1,2,1,2,1,1,1,0,0,0,0,0,0,5,6,1,0,0,0,2,0
2022-05-16,Johor,Kulai,17,63,3,2,0,38,0,3,1,7,1,0,0,2,0,0,1,0,1,1,0,0,0,0
2022-05-16,Johor,Mersing,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Johor,Muar,38,51,12,9,0,5,4,73,2,0,1,5,0,0,0,0,0,1,3,2,0,2,0,0
2022-05-16,Johor,Pontian,6,4,14,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
2022-05-16,Johor,Segamat,22,57,6,0,2,63,0,0,3,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2022-05-16,Johor,Tangkak,11,56,8,1,0,5,0,4,0,1,1,0,0,0,0,0,2,0,4,0,0,0,0,0
2022-05-16,Kedah,Baling,4,12,11,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,0,0
2022-05-16,Kedah,Bandar Baharu,7,16,7,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Kedah,Kota Setar,40,29,24,2,3,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Kedah,Kuala Muda,6,31,33,2,3,5,6,15,0,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0
2022-05-16,Kedah,Kubang Pasu,18,50,18,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0
2022-05-16,Kedah,Kulim,20,73,25,0,4,9,1,6,3,8,4,0,0,0,0,0,0,3,3,0,4,4,0,0
2022-05-16,Kedah,Langkawi,0,86,0,0,0,13,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0
2022-05-16,Kedah,Padang Terap,7,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
2022-05-16,Kedah,Pendang,6,61,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
2022-05-16,Kedah,Pokok Sena,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0
2022-05-16,Kedah,Sik,1,2,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2022-05-16,Kedah,Yan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Kelantan,Bachok,2,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-05-16,Kelantan,Gua Musang,4,0,6,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-05-16,Kelantan,Jeli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Kelantan,Kecil Lojing,12,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Kelantan,Kota Bharu,50,57,43,5,1,4,3,3,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0
2022-05-16,Kelantan,Kuala Krai,26,32,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2022-05-16,Kelantan,Machang,1,11,19,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Kelantan,Pasir Mas,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-16,Kelantan,Pasir Puteh,16,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0
2022-05-16,Kelantan,Tanah Merah,4,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2022-05-16,Kelantan,Tumpat,0,2,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022-05-16,Melaka,Alor Gajah,7,7,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Melaka,Jasin,4,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Melaka,Melaka Tengah,123,126,30,12,2,17,5,32,2,4,2,2,0,1,0,0,4,2,6,1,0,0,2,0
2022-05-16,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Negeri Sembilan,Jempol,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Negeri Sembilan,Kuala Pilah,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Negeri Sembilan,Port Dickson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Negeri Sembilan,Rembau,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Negeri Sembilan,Seremban,131,186,30,7,5,15,7,45,9,13,4,4,1,2,0,0,1,2,3,0,0,0,0,1
2022-05-16,Negeri Sembilan,Tampin,0,0,0,2,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Bentong,10,9,3,0,0,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Bera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Cameron Highlands,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Jerantut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Kuantan,24,81,18,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2022-05-16,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-16,Pahang,Maran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Pekan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Raub,3,0,1,0,2,0,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-16,Pahang,Rompin,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pahang,Temerloh,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022-05-16,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Perak,Batang Padang,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Perak,Hilir Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Perak,Kampar,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Perak,Kerian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Perak,Kinta,46,65,17,3,9,24,10,46,3,7,13,3,1,0,0,0,0,0,4,2,0,2,0,1
2022-05-16,Perak,Kuala Kangsar,6,6,3,0,1,5,1,2,11,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-16,Perak,Larut Dan Matang,36,7,4,0,0,2,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
2022-05-16,Perak,Manjung,19,15,5,0,2,6,3,2,2,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0
2022-05-16,Perak,Muallim,1,1,5,2,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-16,Perak,Perak Tengah,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Perlis,Perlis,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
2022-05-16,Pulau Pinang,Barat Daya,27,36,22,3,3,18,7,12,0,3,1,0,0,0,0,0,2,2,1,0,0,0,0,0
2022-05-16,Pulau Pinang,Seberang Perai Selatan,9,10,3,0,2,10,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Pulau Pinang,Seberang Perai Tengah,2,5,6,0,4,8,2,8,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-05-16,Pulau Pinang,Seberang Perai Utara,22,26,12,0,1,4,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
2022-05-16,Pulau Pinang,Timur Laut,2,0,7,2,1,3,5,20,1,1,1,0,0,0,0,0,0,0,2,10,0,0,2,0
2022-05-16,Sabah,Beaufort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Beluran,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,1,0,0,0
2022-05-16,Sabah,Keningau,0,2,0,0,0,0,0,0,0,0,0,0,9,12,3,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,1,0,0,0,0,0
2022-05-16,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,2,0,0,0,0,0,0
2022-05-16,Sabah,Kota Kinabalu,0,9,2,0,1,7,2,3,0,0,0,0,8,31,16,2,3,3,3,2,0,0,1,0
2022-05-16,Sabah,Kota Marudu,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2022-05-16,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Kudat,0,1,0,0,0,2,0,0,0,0,0,0,19,124,0,0,0,1,0,0,0,6,0,0
2022-05-16,Sabah,Kunak,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0
2022-05-16,Sabah,Lahad Datu,0,2,2,0,0,1,0,0,0,1,0,0,8,32,3,0,19,70,16,0,0,2,0,0
2022-05-16,Sabah,Nabawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Papar,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,1,2,0,0,0,0,0,0
2022-05-16,Sabah,Penampang,0,0,0,0,0,4,1,0,0,0,0,0,6,19,4,0,2,2,6,0,0,0,0,0
2022-05-16,Sabah,Pitas,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0
2022-05-16,Sabah,Putatan,0,5,0,0,0,0,0,0,0,0,1,0,6,5,3,0,2,2,0,0,0,0,0,0
2022-05-16,Sabah,Ranau,0,2,0,0,0,0,0,0,0,0,0,0,7,9,9,0,1,38,1,0,0,0,0,0
2022-05-16,Sabah,Sandakan,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0
2022-05-16,Sabah,Semporna,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,5,5,29,0,0,0,0,0
2022-05-16,Sabah,Sipitang,0,1,0,0,0,0,0,0,0,0,0,0,8,11,2,0,0,0,4,0,0,0,0,0
2022-05-16,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Tawau,0,0,2,0,0,0,3,3,0,0,0,0,9,3,2,0,1,6,8,0,0,0,0,0
2022-05-16,Sabah,Telupid,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Tenom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sabah,Tuaran,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,0,0,3,1,0,0,0,0,0
2022-05-16,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Bau,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Betong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Bintulu,0,1,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,2,0
2022-05-16,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Julau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Kapit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Kuching,8,19,9,61,4,21,12,179,0,0,1,3,4,9,3,59,7,4,7,7,0,0,1,4
2022-05-16,Sarawak,Lawas,0,0,0,0,1,1,0,0,0,0,0,0,15,60,1,0,0,0,0,0,4,0,0,0
2022-05-16,Sarawak,Limbang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Maradong,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Miri,0,0,2,5,1,10,0,11,0,0,0,0,0,3,3,3,0,0,1,1,0,0,0,0
2022-05-16,Sarawak,Mukah,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Saratok,0,14,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Sarikei,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Serian,0,33,0,0,0,37,0,0,0,1,0,0,0,277,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Sibu,4,6,0,0,4,14,0,6,0,0,0,0,26,7,0,0,294,0,0,0,0,0,0,0
2022-05-16,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
