date,state,district,partial_male,full_male,booster_male,booster2_male,partial_female,full_female,booster_female,booster2_female,partial_missing,full_missing,booster_missing,booster2_missing
2022-09-08,Perak,Manjung,0,0,1,1,0,0,0,0,0,6,0,0
2022-09-08,Perak,Muallim,0,0,1,6,0,0,3,1,1,0,0,0
2022-09-08,Perak,Perak Tengah,0,0,2,0,0,0,2,1,0,3,0,0
2022-09-08,Perlis,Perlis,0,0,2,0,0,0,5,0,2,1,1,0
2022-09-08,Pulau Pinang,Barat Daya,0,0,7,4,0,0,7,3,0,2,2,0
2022-09-08,Pulau Pinang,Seberang Perai Selatan,0,0,2,2,0,0,0,3,1,1,2,0
2022-09-08,Pulau Pinang,Seberang Perai Tengah,0,0,2,8,0,0,2,9,7,12,0,1
2022-09-08,Pulau Pinang,Seberang Perai Utara,0,0,1,2,0,0,2,1,0,0,0,0
2022-09-08,Pulau Pinang,Timur Laut,0,0,4,7,0,0,5,8,4,4,1,0
2022-09-08,Sabah,Beaufort,0,0,0,0,0,0,0,0,1,5,0,0
2022-09-08,Sabah,Beluran,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Keningau,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Kinabatangan,0,13,0,0,0,8,0,0,12,2,0,0
2022-09-08,Sabah,Kota Belud,0,0,1,0,0,0,5,0,0,0,0,0
2022-09-08,Sabah,Kota Kinabalu,123,0,6,13,0,0,7,10,8,10,3,1
2022-09-08,Sabah,Kota Marudu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Kudat,0,0,9,1,0,0,1,0,0,0,1,0
2022-09-08,Sabah,Kunak,0,0,2,0,0,0,0,0,0,0,4,0
2022-09-08,Sabah,Lahad Datu,0,0,0,1,0,0,0,3,0,0,0,2
2022-09-08,Sabah,Nabawan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Papar,0,0,4,0,0,0,2,0,2,6,2,0
2022-09-08,Sabah,Penampang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Pitas,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Putatan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Ranau,0,0,0,0,0,0,0,3,0,0,0,0
2022-09-08,Sabah,Sandakan,0,0,3,2,0,0,1,4,0,0,0,0
2022-09-08,Sabah,Semporna,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Sipitang,0,0,1,0,0,0,0,1,0,0,0,0
2022-09-08,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Tawau,0,0,3,5,0,0,3,3,0,0,2,1
2022-09-08,Sabah,Telupid,0,0,0,0,0,0,0,0,0,5,0,0
2022-09-08,Sabah,Tenom,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sabah,Tuaran,0,0,3,3,0,0,3,2,0,0,1,0
2022-09-08,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Bau,0,0,1,4,0,0,1,14,1,0,0,2
2022-09-08,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Betong,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Bintulu,0,0,0,8,0,0,0,10,0,0,0,0
2022-09-08,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Julau,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Kapit,0,0,0,1,0,0,0,4,0,0,1,0
2022-09-08,Sarawak,Kuching,0,0,4,40,0,0,10,75,16,20,0,2
2022-09-08,Sarawak,Lawas,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Limbang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Maradong,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Miri,0,0,5,45,0,0,6,54,4,26,5,0
2022-09-08,Sarawak,Mukah,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-08,Sarawak,Saratok,0,0,0,1,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Sarikei,0,0,0,0,0,0,2,1,1,1,0,0
2022-09-08,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Serian,0,0,0,1,0,0,0,4,0,10,0,0
2022-09-08,Sarawak,Sibu,0,0,2,6,0,0,0,8,0,0,1,1
2022-09-08,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,6,1,0,0
2022-09-08,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,Selangor,Gombak,0,0,6,25,0,0,19,28,5,5,2,0
2022-09-08,Selangor,Hulu Langat,0,0,6,31,0,0,13,27,11,15,5,1
2022-09-08,Selangor,Hulu Selangor,0,0,0,3,0,0,0,2,0,0,0,0
2022-09-08,Selangor,Klang,0,0,19,24,0,0,7,29,10,11,5,6
2022-09-08,Selangor,Kuala Langat,0,0,2,6,0,0,3,8,4,0,1,0
2022-09-08,Selangor,Kuala Selangor,0,0,3,2,0,0,6,4,5,3,1,0
2022-09-08,Selangor,Petaling,0,1,18,106,0,2,27,116,7,20,3,3
2022-09-08,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-08,Selangor,Sepang,0,0,7,14,0,0,7,13,1,4,2,0
2022-09-08,Terengganu,Besut,0,0,2,0,0,0,2,0,0,0,0,0
2022-09-08,Terengganu,Dungun,0,0,5,0,0,0,1,0,0,0,0,0
2022-09-08,Terengganu,Hulu Terengganu,0,0,0,1,0,0,1,0,0,0,0,0
2022-09-08,Terengganu,Kemaman,0,0,21,0,1,0,9,5,0,12,3,0
2022-09-08,Terengganu,Kuala Nerus,0,0,1,0,0,0,2,0,0,0,0,0
2022-09-08,Terengganu,Kuala Terengganu,0,0,4,9,0,0,5,17,0,0,1,0
2022-09-08,Terengganu,Marang,0,0,2,0,0,0,2,0,0,2,1,0
2022-09-08,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,W.P. Kuala Lumpur,Kuala Lumpur,1,1,31,570,0,1,44,649,37,31,21,25
2022-09-08,W.P. Kuala Lumpur,Titiwangsa,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,W.P. Labuan,Labuan,0,1,0,0,0,0,0,0,0,4,1,0
2022-09-08,W.P. Putrajaya,Putrajaya,0,0,1,3,0,0,0,10,0,0,0,0
2022-09-09,Johor,Batu Pahat,0,1,3,12,0,0,4,8,2,0,0,0
2022-09-09,Johor,Johor Bahru,0,5,21,40,0,2,18,39,22,50,9,5
2022-09-09,Johor,Kluang,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-09,Johor,Kota Tinggi,0,0,1,1,0,0,3,0,0,0,0,0
2022-09-09,Johor,Kulai,0,0,6,2,0,0,6,2,4,4,1,0
2022-09-09,Johor,Mersing,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Johor,Muar,0,0,0,1,0,0,0,1,0,1,0,0
2022-09-09,Johor,Pontian,0,0,0,0,0,0,0,0,2,3,0,0
2022-09-09,Johor,Segamat,0,0,0,0,0,0,0,1,1,1,0,0
2022-09-09,Johor,Tangkak,0,0,1,0,0,0,0,0,1,1,0,0
2022-09-09,Kedah,Baling,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Kota Setar,0,0,4,0,0,0,2,1,8,7,1,0
2022-09-09,Kedah,Kuala Muda,0,0,1,3,0,0,3,2,8,6,0,0
2022-09-09,Kedah,Kubang Pasu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Kulim,0,0,1,0,0,0,1,0,0,0,0,0
2022-09-09,Kedah,Langkawi,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Pendang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Sik,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kedah,Yan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Bachok,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Jeli,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Kuala Krai,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Machang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Pasir Mas,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Pasir Puteh,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Tanah Merah,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Melaka,Alor Gajah,0,0,3,11,0,1,2,8,3,8,0,0
2022-09-09,Melaka,Jasin,0,0,0,3,0,0,0,7,0,1,1,0
2022-09-09,Melaka,Melaka Tengah,0,0,9,22,0,0,7,24,9,27,1,6
2022-09-09,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Negeri Sembilan,Jempol,0,0,0,0,0,0,1,0,0,1,0,0
2022-09-09,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,1,2,0,0,1
2022-09-09,Negeri Sembilan,Port Dickson,0,0,3,3,0,0,1,3,2,5,0,1
2022-09-09,Negeri Sembilan,Rembau,0,0,0,0,0,0,2,5,0,0,0,0
2022-09-09,Negeri Sembilan,Seremban,0,0,10,23,0,0,8,29,18,30,5,7
2022-09-09,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Pahang,Bentong,0,1,0,0,0,0,0,0,1,8,0,0
2022-09-09,Pahang,Bera,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Pahang,Cameron Highlands,0,0,0,1,0,0,1,3,0,0,0,1
2022-09-09,Pahang,Jerantut,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Pahang,Kuantan,0,1,4,4,0,1,3,12,1,5,0,1
2022-09-09,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Pahang,Maran,0,0,0,2,0,0,0,4,4,3,0,0
2022-09-09,Pahang,Pekan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Pahang,Raub,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Pahang,Rompin,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Pahang,Temerloh,0,1,0,0,0,0,0,0,3,0,0,0
2022-09-09,Perak,Bagan Datuk,0,0,0,3,0,0,0,2,0,0,0,0
2022-09-09,Perak,Batang Padang,0,0,2,2,0,0,4,2,4,5,1,1
2022-09-09,Perak,Hilir Perak,0,0,1,2,0,0,1,3,1,2,0,0
2022-09-09,Perak,Hulu Perak,0,0,1,0,0,0,1,1,0,1,0,0
2022-09-09,Perak,Kampar,0,0,0,0,0,0,0,1,0,1,0,0
2022-09-09,Perak,Kerian,0,0,1,0,0,0,2,1,1,12,0,0
2022-09-09,Perak,Kinta,0,1,4,22,0,0,6,26,5,28,1,0
2022-09-09,Perak,Kuala Kangsar,0,0,3,12,0,0,12,22,12,9,1,3
2022-09-09,Perak,Larut Dan Matang,0,0,4,2,0,0,1,2,2,7,0,0
2022-09-09,Perak,Manjung,0,0,5,7,0,0,1,9,0,2,2,0
2022-09-09,Perak,Muallim,0,0,0,0,0,0,0,0,18,8,0,0
2022-09-09,Perak,Perak Tengah,0,0,1,1,0,0,3,0,1,0,0,0
2022-09-09,Perlis,Perlis,0,0,3,1,0,0,2,2,0,2,1,1
2022-09-09,Pulau Pinang,Barat Daya,0,0,1,17,0,0,0,12,3,7,1,0
2022-09-09,Pulau Pinang,Seberang Perai Selatan,0,0,2,1,0,0,7,0,2,4,1,0
2022-09-09,Pulau Pinang,Seberang Perai Tengah,0,0,6,13,0,0,10,16,3,16,0,0
2022-09-09,Pulau Pinang,Seberang Perai Utara,0,1,13,10,0,0,10,4,5,39,0,0
2022-09-09,Pulau Pinang,Timur Laut,3,4,10,40,2,1,12,43,4,16,2,7
2022-09-09,Sabah,Beaufort,0,0,0,5,0,0,1,6,0,0,0,0
2022-09-09,Sabah,Beluran,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Keningau,0,0,3,0,0,0,4,0,2,7,1,1
2022-09-09,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Kota Kinabalu,156,0,5,8,0,0,5,14,4,2,-2,3
2022-09-09,Sabah,Kota Marudu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Kuala Penyu,0,0,1,0,0,0,1,4,0,0,0,0
2022-09-09,Sabah,Kudat,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Kunak,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Nabawan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Papar,0,0,0,2,0,0,0,1,0,0,0,0
2022-09-09,Sabah,Penampang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Pitas,0,0,0,0,0,0,1,0,0,40,1,0
2022-09-09,Sabah,Putatan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Ranau,0,0,1,1,0,0,0,1,0,3,2,0
2022-09-09,Sabah,Sandakan,0,0,1,0,0,0,1,0,1,5,0,0
2022-09-09,Sabah,Semporna,0,0,3,0,0,0,1,1,0,0,1,0
2022-09-09,Sabah,Sipitang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Tambunan,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Tawau,0,0,2,0,0,0,0,0,0,0,1,0
2022-09-09,Sabah,Telupid,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Tenom,0,0,1,0,0,0,2,0,0,0,2,1
2022-09-09,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sabah,Tuaran,0,0,5,2,0,0,12,5,0,0,0,0
2022-09-09,Sarawak,Asajaya,0,0,0,5,0,0,1,6,0,0,0,0
2022-09-09,Sarawak,Bau,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,5,0,0
2022-09-09,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Betong,0,0,0,1,0,0,0,2,0,0,0,1
2022-09-09,Sarawak,Bintulu,0,0,2,5,0,0,1,4,4,5,0,0
2022-09-09,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Julau,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Kapit,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Kuching,0,0,7,63,0,1,11,89,9,19,3,2
2022-09-09,Sarawak,Lawas,0,1,2,3,2,1,2,4,0,0,27,0
2022-09-09,Sarawak,Limbang,0,0,2,16,0,0,0,17,0,0,8,4
2022-09-09,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Maradong,0,0,0,5,0,0,1,6,3,6,0,0
2022-09-09,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Miri,0,0,2,3,0,0,0,3,1,0,1,0
2022-09-09,Sarawak,Mukah,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Saratok,0,0,1,11,0,0,0,20,0,0,0,4
2022-09-09,Sarawak,Sarikei,0,0,0,0,0,0,2,0,0,0,1,0
2022-09-09,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Serian,0,0,0,3,0,0,0,2,0,18,0,1
2022-09-09,Sarawak,Sibu,0,0,1,5,0,0,1,8,0,1,1,1
2022-09-09,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Tatau,0,0,0,3,0,0,0,3,0,0,0,0
2022-09-09,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Selangor,Gombak,0,0,9,25,1,0,21,56,24,59,3,3
2022-09-09,Selangor,Hulu Langat,0,5,12,56,0,1,12,71,25,51,10,5
2022-09-09,Selangor,Hulu Selangor,0,0,0,0,0,0,0,0,2,0,0,0
2022-09-09,Selangor,Klang,0,2,14,76,0,2,12,197,11,53,2,10
2022-09-09,Selangor,Kuala Langat,0,0,5,8,0,0,2,13,6,21,0,0
2022-09-09,Selangor,Kuala Selangor,0,0,5,29,0,1,13,42,5,14,1,7
2022-09-09,Selangor,Petaling,0,1,17,126,0,0,19,142,25,51,11,6
2022-09-09,Selangor,Sabak Bernam,0,0,0,9,0,0,0,2,0,1,3,0
2022-09-09,Selangor,Sepang,0,0,2,4,0,0,4,11,6,25,1,0
2022-09-09,Terengganu,Besut,0,0,0,0,0,0,0,0,2,0,0,0
2022-09-09,Terengganu,Dungun,0,0,0,0,0,0,0,0,1,5,0,0
2022-09-09,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,Terengganu,Kemaman,0,0,0,0,1,0,2,0,0,8,0,0
2022-09-09,Terengganu,Kuala Nerus,0,0,2,0,0,0,5,0,1,0,2,0
2022-09-09,Terengganu,Kuala Terengganu,0,0,1,1,0,0,1,1,3,1,1,0
2022-09-09,Terengganu,Marang,0,0,1,0,0,0,1,0,0,0,0,0
2022-09-09,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,W.P. Kuala Lumpur,Kuala Lumpur,0,0,10,84,0,1,20,116,29,59,16,10
2022-09-09,W.P. Kuala Lumpur,Titiwangsa,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,W.P. Labuan,Labuan,0,1,2,2,0,2,2,5,0,7,0,0
2022-09-09,W.P. Putrajaya,Putrajaya,0,1,2,26,0,1,3,84,2,10,0,0
2022-09-10,Johor,Batu Pahat,0,0,1,9,0,0,1,1,3,1,0,0
2022-09-10,Johor,Johor Bahru,0,0,15,18,6,3,12,23,25,51,5,2
2022-09-10,Johor,Kluang,0,0,2,8,0,0,6,7,0,0,1,2
2022-09-10,Johor,Kota Tinggi,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Johor,Kulai,0,1,2,6,0,0,2,5,1,1,0,0
2022-09-10,Johor,Mersing,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Johor,Muar,0,0,1,5,0,0,1,1,1,1,0,0
2022-09-10,Johor,Pontian,0,0,0,1,0,0,0,0,0,0,0,0
2022-09-10,Johor,Segamat,0,0,0,0,0,0,1,1,0,0,0,0
2022-09-10,Johor,Tangkak,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-10,Kedah,Baling,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kedah,Kota Setar,0,0,3,0,0,0,2,1,1,4,1,0
2022-09-10,Kedah,Kuala Muda,0,0,0,0,0,0,1,0,1,1,0,0
2022-09-10,Kedah,Kubang Pasu,0,0,0,0,0,0,0,0,0,3,0,0
2022-09-10,Kedah,Kulim,0,3,4,3,0,6,1,2,1,3,0,0
2022-09-10,Kedah,Langkawi,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kedah,Pendang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kedah,Sik,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kedah,Yan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Bachok,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Jeli,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0,2,0,0
2022-09-10,Kelantan,Kuala Krai,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Machang,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Pasir Mas,0,0,3,0,0,0,0,0,0,0,3,0
2022-09-10,Kelantan,Pasir Puteh,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Tanah Merah,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Melaka,Alor Gajah,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Melaka,Jasin,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Melaka,Melaka Tengah,0,0,5,38,0,0,1,28,4,16,0,4
2022-09-10,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Negeri Sembilan,Jempol,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Negeri Sembilan,Port Dickson,0,2,0,2,0,0,0,1,2,9,0,0
2022-09-10,Negeri Sembilan,Rembau,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-10,Negeri Sembilan,Seremban,3,0,3,6,0,0,2,14,5,27,1,0
2022-09-10,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Bentong,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-10,Pahang,Bera,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Jerantut,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Kuantan,0,1,7,4,0,0,7,1,6,9,1,0
2022-09-10,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Maran,0,0,2,10,0,0,0,0,0,0,3,1
2022-09-10,Pahang,Pekan,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Raub,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Rompin,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Pahang,Temerloh,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Perak,Batang Padang,0,0,0,1,0,0,0,0,0,0,0,0
2022-09-10,Perak,Hilir Perak,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Perak,Kampar,0,0,0,1,0,0,0,1,3,1,1,0
2022-09-10,Perak,Kerian,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Perak,Kinta,0,1,4,6,0,0,4,15,16,32,4,2
2022-09-10,Perak,Kuala Kangsar,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-10,Perak,Larut Dan Matang,0,0,0,0,0,0,0,0,4,17,0,0
2022-09-10,Perak,Manjung,0,0,0,2,0,0,2,1,1,10,0,0
2022-09-10,Perak,Muallim,0,0,1,1,0,0,1,0,0,0,1,0
2022-09-10,Perak,Perak Tengah,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Perlis,Perlis,0,0,0,0,0,0,1,0,0,1,0,0
2022-09-10,Pulau Pinang,Barat Daya,0,0,6,3,0,0,4,0,4,10,3,0
2022-09-10,Pulau Pinang,Seberang Perai Selatan,0,0,4,3,0,0,3,5,7,4,0,2
